"Account","Budget.Activity","Budget.Activity.Title","BSA","BSA.Title","Line.Item","Line.Item.Title","Cost.Type","Cost.Type.Title","Classification","FiscalYear","PB","App","Actual","OCO.PB","Base.PB","OCO.App","Base.App","Quant.PB","Quant.App","Quant.Actual","Quant.OCO.PB","Quant.Base.PB","Quant.OCO.App","Quant.Base.App"
"0300D","02","Special Operations Command","01","Aviation Programs","2012C130J","AC/MC-130J","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,53368,NA,53368,NA,NA,NA,0,0
"0300D","02","Special Operations Command","01","Aviation Programs","2012C130J","AC/MC-130J","A","Weapon System Cost","U",2017,73548,NA,NA,0,73548,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","01","Aviation Programs","5000C13000","C-130 Modifications","A","Weapon System Cost","U",2015,NA,NA,24090,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","01","Aviation Programs","5000C13000","C-130 Modifications","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,26412,NA,26412,NA,NA,NA,0,0
"0300D","02","Special Operations Command","01","Aviation Programs","5000C13000","C-130 Modifications","A","Weapon System Cost","U",2017,32970,NA,NA,0,32970,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","02","Shipbuilding","2010US","Underwater Systems","A","Weapon System Cost","U",2015,NA,NA,25408,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","02","Shipbuilding","2010US","Underwater Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,29021,NA,29021,NA,NA,NA,0,0
"0300D","02","Special Operations Command","02","Shipbuilding","2010US","Underwater Systems","A","Weapon System Cost","U",2017,37098,NA,NA,0,37098,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","03","Ammunition Programs","0203ORD","Ordnance Items <$5M","A","Weapon System Cost","U",2015,NA,NA,169737,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","03","Ammunition Programs","0203ORD","Ordnance Items <$5M","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,35299,174734,NA,210033,NA,NA,NA,0,0
"0300D","02","Special Operations Command","03","Ammunition Programs","0203ORD","Ordnance Items <$5M","A","Weapon System Cost","U",2017,157771,NA,NA,52504,105267,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","020400INTL","Intelligence Systems","A","Weapon System Cost","U",2015,NA,NA,86837,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","020400INTL","Intelligence Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,93009,NA,93009,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","020400INTL","Intelligence Systems","A","Weapon System Cost","U",2017,101963,NA,NA,22000,79963,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","020401INTL","Distributed Common Ground/Surface Systems","A","Weapon System Cost","U",2015,NA,NA,17323,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","020401INTL","Distributed Common Ground/Surface Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,14964,NA,14964,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","020401INTL","Distributed Common Ground/Surface Systems","A","Weapon System Cost","U",2017,13432,NA,NA,0,13432,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204OTHER","Other Items <$5M","A","Weapon System Cost","U",2015,NA,NA,103833,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204OTHER","Other Items <$5M","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,79149,NA,79149,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204OTHER","Other Items <$5M","A","Weapon System Cost","U",2017,78016,NA,NA,11580,66436,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SCCS","Combatant Craft Systems","A","Weapon System Cost","U",2015,NA,NA,50337,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SCCS","Combatant Craft Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,63362,NA,63362,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SCCS","Combatant Craft Systems","A","Weapon System Cost","U",2017,55820,NA,NA,0,55820,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SPCPRG","Special Programs","A","Weapon System Cost","U",2015,NA,NA,30999,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SPCPRG","Special Programs","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,15160,117815,NA,132975,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204SPCPRG","Special Programs","A","Weapon System Cost","U",2017,120981,NA,NA,13549,107432,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204TACVEH","Tactical Vehicles","A","Weapon System Cost","U",2015,NA,NA,63134,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204TACVEH","Tactical Vehicles","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,73520,NA,73520,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204TACVEH","Tactical Vehicles","A","Weapon System Cost","U",2017,71049,NA,NA,3200,67849,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204WARSYS","Warrior Systems <$5M","A","Weapon System Cost","U",2015,NA,NA,276590,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204WARSYS","Warrior Systems <$5M","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,15000,190609,NA,205609,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0204WARSYS","Warrior Systems <$5M","A","Weapon System Cost","U",2017,245781,NA,NA,0,245781,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0206CMR","Combat Mission Requirements","A","Weapon System Cost","U",2015,NA,NA,19984,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0206CMR","Combat Mission Requirements","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,19693,NA,19693,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0206CMR","Combat Mission Requirements","A","Weapon System Cost","U",2017,19566,NA,NA,0,19566,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607GVAS","Global Video Surveillance Activities","A","Weapon System Cost","U",2015,NA,NA,5040,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607GVAS","Global Video Surveillance Activities","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,3967,NA,3967,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607GVAS","Global Video Surveillance Activities","A","Weapon System Cost","U",2017,3437,NA,NA,0,3437,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607OEI","Operational Enhancements Intelligence","A","Weapon System Cost","U",2015,NA,NA,29104,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607OEI","Operational Enhancements Intelligence","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,19225,NA,19225,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","0607OEI","Operational Enhancements Intelligence","A","Weapon System Cost","U",2017,17299,NA,NA,0,17299,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","2000DRUGID","Drug Interdiction","A","Weapon System Cost","U",2015,NA,NA,7190,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","2000DRUGID","Drug Interdiction","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","2000DRUGID","Drug Interdiction","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","2143369000","Operational Enhancements","A","Weapon System Cost","U",2015,NA,NA,235914,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","02","Special Operations Command","04","Other Procurement Programs","2143369000","Operational Enhancements","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,66037,213252,NA,279289,NA,NA,NA,0,0
"0300D","02","Special Operations Command","04","Other Procurement Programs","2143369000","Operational Enhancements","A","Weapon System Cost","U",2017,262001,NA,NA,42056,219945,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","03","Chemical/Biological Defense","01","CBDP","7001SA1000","Chemical Biological Situational Awareness","A","Weapon System Cost","U",2015,NA,NA,201915,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","03","Chemical/Biological Defense","01","CBDP","7001SA1000","Chemical Biological Situational Awareness","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,158223,NA,158223,NA,NA,NA,0,0
"0300D","03","Chemical/Biological Defense","01","CBDP","7001SA1000","Chemical Biological Situational Awareness","A","Weapon System Cost","U",2017,148203,NA,NA,0,148203,NA,NA,0,NA,NA,0,0,NA,NA
"0300D","03","Chemical/Biological Defense","01","CBDP","8001PH1000","CB Protection & Hazard Mitigation","A","Weapon System Cost","U",2015,NA,NA,149214,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0300D","03","Chemical/Biological Defense","01","CBDP","8001PH1000","CB Protection & Hazard Mitigation","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,137487,NA,137487,NA,NA,NA,0,0
"0300D","03","Chemical/Biological Defense","01","CBDP","8001PH1000","CB Protection & Hazard Mitigation","A","Weapon System Cost","U",2017,161113,NA,NA,0,161113,NA,NA,0,NA,NA,0,0,NA,NA
"0303D","01","Joint Urgent Operational Needs Funds","10","Joint Urgent Operational Needs Fund","110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0303D","01","Joint Urgent Operational Needs Funds","10","Joint Urgent Operational Needs Fund","110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"0303D","01","Joint Urgent Operational Needs Funds","10","Joint Urgent Operational Needs Fund","110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","U",2017,99300,NA,NA,0,99300,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","01","Reserve Equipment","30","Army Reserve","013005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,185000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","01","Reserve Equipment","30","Army Reserve","013005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,140000,0,NA,140000,NA,NA,NA,0,0
"0350D","01","Reserve Equipment","30","Army Reserve","013005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","01","Reserve Equipment","40","Navy Reserve","014005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,65000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","01","Reserve Equipment","40","Navy Reserve","014005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,50000,0,NA,50000,NA,NA,NA,0,0
"0350D","01","Reserve Equipment","40","Navy Reserve","014005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","01","Reserve Equipment","50","Marine Corps Reserve","015005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","01","Reserve Equipment","50","Marine Corps Reserve","015005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,10000,0,NA,10000,NA,NA,NA,0,0
"0350D","01","Reserve Equipment","50","Marine Corps Reserve","015005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","01","Reserve Equipment","60","Air Force Reserve","016005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","01","Reserve Equipment","60","Air Force Reserve","016005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,140000,0,NA,140000,NA,NA,NA,0,0
"0350D","01","Reserve Equipment","60","Air Force Reserve","016005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","02","National Guard Equipment","10","Army National Guard","021005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,415000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","02","National Guard Equipment","10","Army National Guard","021005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,330000,0,NA,330000,NA,NA,NA,0,0
"0350D","02","National Guard Equipment","10","Army National Guard","021005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0350D","02","National Guard Equipment","20","Air National Guard","022005","Miscellaneous Equipment","A","Weapon System Cost","U",2015,NA,NA,415000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0350D","02","National Guard Equipment","20","Air National Guard","022005","Miscellaneous Equipment","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,330000,0,NA,330000,NA,NA,NA,0,0
"0350D","02","National Guard Equipment","20","Air National Guard","022005","Miscellaneous Equipment","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"0360D","01","Defense Production Act Purchases","10","Defense Production Act Purchases","TITLE3","Defense Production Act Purchases","A","Weapon System Cost","U",2015,NA,NA,96638,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0360D","01","Defense Production Act Purchases","10","Defense Production Act Purchases","TITLE3","Defense Production Act Purchases","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,76680,NA,76680,NA,NA,NA,0,0
"0360D","01","Defense Production Act Purchases","10","Defense Production Act Purchases","TITLE3","Defense Production Act Purchases","A","Weapon System Cost","U",2017,44065,NA,NA,0,44065,NA,NA,0,NA,NA,0,0,NA,NA
"0390D","01","Operation And Maintenance","01","Operation & Maintenance","O&M","Chem Demilitarization - O&M","A","Weapon System Cost","U",2015,NA,NA,180674,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0390D","01","Operation And Maintenance","01","Operation & Maintenance","O&M","Chem Demilitarization - O&M","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,118198,NA,118198,NA,NA,NA,0,0
"0390D","01","Operation And Maintenance","01","Operation & Maintenance","O&M","Chem Demilitarization - O&M","A","Weapon System Cost","U",2017,147282,NA,NA,0,147282,NA,NA,0,NA,NA,0,0,NA,NA
"0390D","02","Research, Development, Test, And Evaluation","01","RDT&E","RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","U",2015,NA,NA,595913,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0390D","02","Research, Development, Test, And Evaluation","01","RDT&E","RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,579342,NA,579342,NA,NA,NA,0,0
"0390D","02","Research, Development, Test, And Evaluation","01","RDT&E","RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","U",2017,388609,NA,NA,0,388609,NA,NA,0,NA,NA,0,0,NA,NA
"0390D","03","Procurement","01","Procurement","PROC","Chem Demilitarization - Proc","A","Weapon System Cost","U",2015,NA,NA,10227,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"0390D","03","Procurement","01","Procurement","PROC","Chem Demilitarization - Proc","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2281,NA,2281,NA,NA,NA,0,0
"0390D","03","Procurement","01","Procurement","PROC","Chem Demilitarization - Proc","A","Weapon System Cost","U",2017,15132,NA,NA,0,15132,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2021","AAV7A1 PIP","A","Weapon System Cost","U",2015,NA,NA,15202,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2021","AAV7A1 PIP","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,20571,NA,20571,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2021","AAV7A1 PIP","A","Weapon System Cost","U",2017,73785,NA,NA,0,73785,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2038","LAV PIP","A","Weapon System Cost","U",2015,NA,NA,72736,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2038","LAV PIP","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,85979,NA,85979,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2038","LAV PIP","A","Weapon System Cost","U",2017,53423,NA,NA,0,53423,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2064","Expeditionary Fire Support System","A","Weapon System Cost","U",2015,NA,NA,514,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2064","Expeditionary Fire Support System","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2064","Expeditionary Fire Support System","A","Weapon System Cost","U",2017,3360,NA,NA,0,3360,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","U",2015,NA,NA,4487,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,7177,NA,7177,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","U",2017,3318,NA,NA,0,3318,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","U",2015,NA,NA,22913,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,16330,NA,16330,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","U",2017,33725,NA,NA,0,33725,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2220","Weapons and Combat Vehicles Under $5 Million","A","Weapon System Cost","U",2015,NA,NA,6248,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2220","Weapons and Combat Vehicles Under $5 Million","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,7924,NA,7924,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","02","Artillery and Other Weapons","2220","Weapons and Combat Vehicles Under $5 Million","A","Weapon System Cost","U",2017,8753,NA,NA,572,8181,NA,NA,0,NA,NA,0,0,NA,NA
"1109N","02","Weapons and combat vehicles","04","Other Support","2061","Modification Kits","A","Weapon System Cost","U",2015,NA,NA,23801,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1109N","02","Weapons and combat vehicles","04","Other Support","2061","Modification Kits","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,14168,NA,14168,NA,NA,NA,0,0
"1109N","02","Weapons and combat vehicles","04","Other Support","2061","Modification Kits","A","Weapon System Cost","U",2017,15250,NA,NA,0,15250,NA,NA,0,NA,NA,0,0,NA,NA
