"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8562B55510","Tactical Communications and Protective System","A","Weapon System Cost",,"U",,2017,"Total",3607,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","8563B58601","Unified Command Suite","A","Weapon System Cost",,"U",,2017,"Total",14295,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","9164BU8100","Radio, Improved HF (COTS) Family","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"32","Comm - Combat Communications","9885MA8000","Family of Med Comm for Combat Casualty Care","A","Weapon System Cost",,"U",,2017,"Total",19893,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"36","Comm - Intelligence Comm","0250BK5284","CI Automation Architecture","A","Weapon System Cost",,"U",,2017,"Total",2938,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"36","Comm - Intelligence Comm","0263BK6285","Army CA/MISO GPF Equipment","A","Weapon System Cost",,"U",,2017,"Total",5494,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0121BA1300","Family of Biometrics","A","Weapon System Cost",,"U",,2017,"Total",2978,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0122TA0600","Information System Security Program-ISSP","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0125B96000","Communications Security (COMSEC)","A","Weapon System Cost",,"U",,2017,"Total",133284,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"64","Information Security","0128B63000","Defensive CYBER Operations","A","Weapon System Cost",,"U",,2017,"Total",15132,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"72","Comm - Long Haul Communications","9716BU4160","Base Support Communications","A","Weapon System Cost",,"U",,2017,"Total",27452,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9200BB8650","Information Systems","A","Weapon System Cost",,"U",,2017,"Total",122055,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9666BU8000","Emergency Management Modernization Program","A","Weapon System Cost",,"U",,2017,"Total",4286,,,,,,1,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"73","Comm - Base Communications","9700BU0500","Installation Info Infrastructure Mod Program","A","Weapon System Cost",,"U",,2017,"Total",152304,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9522V29600","JTT/CIBS-M","A","Weapon System Cost",,"U",,2017,"Total",5337,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9544BZ7326","Prophet Ground","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9654BU4050","Drug Interdiction Program (Dip) (TIARA)","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9690BZ7316","DCGS-A (MIP)","A","Weapon System Cost",,"U",,2017,"Total",275546,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9692BZ8401","Joint Tactical Ground Station (JTAGS)","A","Weapon System Cost",,"U",,2017,"Total",4417,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9704BA0326","Trojan (MIP)","A","Weapon System Cost",,"U",,2017,"Total",20760,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9912BZ9750","Mod of In-Svc Equip (Intel Spt) (MIP)","A","Weapon System Cost",,"U",,2017,"Total",44965,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9925BK5275","CI HUMINT Auto Reprting and Coll(CHARCS)","A","Weapon System Cost",,"U",,2017,"Total",14891,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9928B10001","Close Access Target Reconnaissance (CATR)","A","Weapon System Cost",,"U",,2017,"Total",7970,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9931B88605","Machine Foreign Language Translation System-M","A","Weapon System Cost",,"U",,2017,"Total",545,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"80","Elect Equip - Tact Int Rel Act (TIARA)","9988BK5300","Biometric Tactical Collection Devices (MIP)","A","Weapon System Cost",,"U",,2017,"Total",5670,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8387B05201","Lightweight Counter Mortar Radar","A","Weapon System Cost",,"U",,2017,"Total",99930,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8488K00002","EW Planning & Management Tools (EWPMT)","A","Weapon System Cost",,"U",,2017,"Total",3235,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8489W60001","Air Vigilance (AV)","A","Weapon System Cost",,"U",,2017,"Total",733,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","8490VA8000","Crew","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9926BL5287","Family Of Persistent Surveillance Capabilitie","A","Weapon System Cost",,"U",,2017,"Total",13350,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9996BL5283","Counterintelligence/Security Countermeasures","A","Weapon System Cost",,"U",,2017,"Total",24345,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"83","Elect Equip - Electronic Warfare (EW)","9997BL5285","CI Modernization","A","Weapon System Cost",,"U",,2017,"Total",176,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0125WK5057","Sentinel Mods","A","Weapon System Cost",,"U",,2017,"Total",40171,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0140KA3500","Night Vision Devices","A","Weapon System Cost",,"U",,2017,"Total",163029,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0155K35110","Small Tactical Optical Rifle Mounted MLRF","A","Weapon System Cost",,"U",,2017,"Total",15885,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0173BZ0501","Indirect Fire Protection Family of Systems","A","Weapon System Cost",,"U",,2017,"Total",52697,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0177K22001","Family of Weapon Sights (FWS)","A","Weapon System Cost",,"U",,2017,"Total",55536,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0178AD3200","Artillery Accuracy Equip","A","Weapon System Cost",,"U",,2017,"Total",4187,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0200K27900","Profiler","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0224BZ7325","Mod of In-Svc Equip (Firefinder Radars)","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0245W61990","Joint Battle Command - Platform (JBC-P)","A","Weapon System Cost",,"U",,2017,"Total",137501,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0254K32101","Joint Effects Targeting System (JETS)","A","Weapon System Cost",,"U",,2017,"Total",50726,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","0255KA3100","Mod of In-Svc Equip (LLDR)","A","Weapon System Cost",,"U",,2017,"Total",28058,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","5726K99200","Computer Ballistics:  LHMBC XM32","A","Weapon System Cost",,"U",,2017,"Total",5924,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","7500K99300","Mortar Fire Control System","A","Weapon System Cost",,"U",,2017,"Total",24903,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"86","Elect Equip - Tactical Surv. (Tac Surv)","8386BA5500","Counterfire Radars","A","Weapon System Cost",,"U",,2017,"Total",314509,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9060B28501","Fire Support C2 Family","A","Weapon System Cost",,"U",,2017,"Total",8660,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9266AD5070","AIR & MSL Defense Planning & Control Sys","A","Weapon System Cost",,"U",,2017,"Total",124334,,,,,,31,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9280BZ5075","IAMD Battle Command System","A","Weapon System Cost",,"U",,2017,"Total",204969,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9442BD3955","Life Cycle Software Support (LCSS)","A","Weapon System Cost",,"U",,2017,"Total",4718,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9705BA9301","Network Management Initialization and Service","A","Weapon System Cost",,"U",,2017,"Total",11063,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9742BA9320","Maneuver Control System (MCS)","A","Weapon System Cost",,"U",,2017,"Total",151318,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9875W30001","Global Combat Support System-Army (GCSS-A)","A","Weapon System Cost",,"U",,2017,"Total",155660,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9921B66701","Integrated Personnel and Pay System-Army (IPP","A","Weapon System Cost",,"U",,2017,"Total",4214,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9966BZ9966","Reconnaissance and Surveying Instrument Set","A","Weapon System Cost",,"U",,2017,"Total",16185,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"89","Elect Equip - Tactical C2 Systems","9971B99901","Mod of In-Svc Equipment (ENFIRE)","A","Weapon System Cost",,"U",,2017,"Total",1565,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","3001BE4169","Army Training Modernization","A","Weapon System Cost",,"U",,2017,"Total",17693,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","3002BD3000","Automated Data Processing Equip","A","Weapon System Cost",,"U",,2017,"Total",117860,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","3004B55500","General Fund Enterprise Business Systems Fam","A","Weapon System Cost",,"U",,2017,"Total",6416,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","3005B66501","High Perf Computing Mod Pgm (HPCMP)","A","Weapon System Cost",,"U",,2017,"Total",58614,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","3009B66001","Contract Writing System","A","Weapon System Cost",,"U",,2017,"Total",986,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"92","Elect Equip - Automation","9956BE4167","Reserve Component Automation Sys (RCAS)","A","Weapon System Cost",,"U",,2017,"Total",23828,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"95","Elect Equip - Audio Visual Sys (A/V)","9993B68501","Tactical Digital Media","A","Weapon System Cost",,"U",,2017,"Total",1191,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"95","Elect Equip - Audio Visual Sys (A/V)","9998BL5300","Items Less Than $5M (Surveying Equipment)","A","Weapon System Cost",,"U",,2017,"Total",2091,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"98","Elect Equip - Support","2716BF5400","Production Base Support (C-E)","A","Weapon System Cost",,"U",,2017,"Total",403,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"98","Elect Equip - Support","2723B88801","BCT Emerging Technologies","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"02","Communications and Electronics Equipment",,"99","Classified Programs","9999999999","Classified Programs","","",,"U",,2017,"Total",4436,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"10","Chemical Defensive Equipment","2205W01103","Protective Systems","A","Weapon System Cost",,"U",,2017,"Total",2966,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"10","Chemical Defensive Equipment","2224M11205","Family of Non-Lethal Equipment  (FNLE)","A","Weapon System Cost",,"U",,2017,"Total",9795,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"10","Chemical Defensive Equipment","2300M90101","Base Defense Systems (BDS)","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"10","Chemical Defensive Equipment","4516M01001","CBRN Defense","A","Weapon System Cost",,"U",,2017,"Total",19763,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"15","Bridging Equipment","2831MX0100","Tactical Bridging","A","Weapon System Cost",,"U",,2017,"Total",39553,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"15","Bridging Equipment","3542MA8890","Tactical Bridge, Float-Ribbon","A","Weapon System Cost",,"U",,2017,"Total",25244,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"15","Bridging Equipment","3758G06520","Bridge Supplemental Set","A","Weapon System Cost",,"U",,2017,"Total",983,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"15","Bridging Equipment","3974G07000","Common Bridge Transporter (CBT) Recap","A","Weapon System Cost",,"U",,2017,"Total",25176,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","2881R68400","Grnd Standoff Mine Detectn Sysm (GSTAMIDS)","A","Weapon System Cost",,"U",,2017,"Total",39350,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","2888R68260","Area Mine Detection System (AMDS)","A","Weapon System Cost",,"U",,2017,"Total",10500,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","2889R64001","Husky Mounted Detection System (HMDS)","A","Weapon System Cost",,"U",,2017,"Total",274,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","4865M80400","Robotic Combat Support System (RCSS)","A","Weapon System Cost",,"U",,2017,"Total",2951,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","4867W12001","EOD Robotics Systems Recapitalization","A","Weapon System Cost",,"U",,2017,"Total",1949,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","4868W12002","Robotics and Applique Systems","A","Weapon System Cost",,"U",,2017,"Total",5471,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","5900MA9200","Explosive Ordnance Disposal Eqpmt (EOD EQPMT)","A","Weapon System Cost",,"U",,2017,"Total",5570,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","5912M60001","Remote Demolition Systems","A","Weapon System Cost",,"U",,2017,"Total",6238,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","5943MA7700","< $5m, Countermine Equipment","A","Weapon System Cost",,"U",,2017,"Total",836,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"20","Engineer (Non-Construction) Equipment","8500R12001","Family of Boats and Motors","A","Weapon System Cost",,"U",,2017,"Total",3451,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","0100MF9000","Heaters and ECU'S","A","Weapon System Cost",,"U",,2017,"Total",19601,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","8796MA6800","Soldier Enhancement","A","Weapon System Cost",,"U",,2017,"Total",2112,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","8822G01101","Personnel Recovery Support System (PRSS)","A","Weapon System Cost",,"U",,2017,"Total",10856,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","8825R80501","Ground Soldier System","A","Weapon System Cost",,"U",,2017,"Total",32419,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","8827R80800","Mobile Soldier Power","A","Weapon System Cost",,"U",,2017,"Total",30014,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","8860M80200","Force Provider","A","Weapon System Cost",,"U",,2017,"Total",53800,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","9120M65800","Field Feeding Equipment","A","Weapon System Cost",,"U",,2017,"Total",15209,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost",,"U",,2017,"Total",20909,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost",,"U",,2017,"Total",39173,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"25","Combat Service Support Equipment","9530ML5301","Items Less Than $5M (Eng Spt)","A","Weapon System Cost",,"U",,2017,"Total",300,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"30","Petroleum Equipment","0725MB6400","Quality Surveillance Equipment","A","Weapon System Cost",,"U",,2017,"Total",9287,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"30","Petroleum Equipment","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost",,"U",,2017,"Total",120896,,,,,,174,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"40","Medical Equipment","7500MN1000","Combat Support Medical","A","Weapon System Cost",,"U",,2017,"Total",65524,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"45","Maintenance Equipment","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost",,"U",,2017,"Total",37303,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"45","Maintenance Equipment","9562ML5345","Items Less Than $5.0M (Maint Eq)","A","Weapon System Cost",,"U",,2017,"Total",2861,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost",,"U",,2017,"Total",4789,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost",,"U",,2017,"Total",26233,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","3410X02300","Compactor","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","4428X01500","Hydraulic Excavator","A","Weapon System Cost",,"U",,2017,"Total",1123,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","4700M05800","Tractor, Full Tracked","A","Weapon System Cost",,"U",,2017,"Total",4426,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","4734R06701","All Terrain Cranes","A","Weapon System Cost",,"U",,2017,"Total",65285,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","6445M08100","Plant, Asphalt Mixing","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","7495R05901","High Mobility Engineer Excavator (HMEE)","A","Weapon System Cost",,"U",,2017,"Total",4643,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","9090R07001","Enhanced Rapid Airfield Construction Capap","A","Weapon System Cost",,"U",,2017,"Total",2779,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","9113R07005","Family of Diver Support Equipment","A","Weapon System Cost",,"U",,2017,"Total",0,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","9120M05500","Const Equip Esp","A","Weapon System Cost",,"U",,2017,"Total",26712,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"50","Construction Equipment","9462ML5350","Items Less Than $5.0M (Const Equip)","A","Weapon System Cost",,"U",,2017,"Total",6745,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"55","Rail Float Containerization Equipment","3569M11101","Army Watercraft Esp","A","Weapon System Cost",,"U",,2017,"Total",21860,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"55","Rail Float Containerization Equipment","9552ML5355","Items Less Than $5.0M (Float/Rail)","A","Weapon System Cost",,"U",,2017,"Total",1967,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"60","Generators","0426MA9800","Generators and Associated Equip","A","Weapon System Cost",,"U",,2017,"Total",145027,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"60","Generators","9012R42501","Tactical Electric Power Recapitalization","A","Weapon System Cost",,"U",,2017,"Total",7867,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"65","Material Handling Equipment","5558G41001","Family of Forklifts","A","Weapon System Cost",,"U",,2017,"Total",3153,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"70","Training Equipment","1780MA6600","Combat Training Centers Support","A","Weapon System Cost",,"U",,2017,"Total",75359,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"70","Training Equipment","2062NA0100","Training Devices, Nonsystem","A","Weapon System Cost",,"U",,2017,"Total",253050,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"70","Training Equipment","6650NA0170","Close Combat Tactical Trainer","A","Weapon System Cost",,"U",,2017,"Total",48271,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"70","Training Equipment","6800NA0173","Aviation Combined Arms Tactical Trainer","A","Weapon System Cost",,"U",,2017,"Total",40000,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"70","Training Equipment","6860NA0176","Gaming Technology In Support of Army Training","A","Weapon System Cost",,"U",,2017,"Total",11543,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"80","Test Measure and Dig Equipment (TMD)","0100N10000","Calibration Sets Equipment","A","Weapon System Cost",,"U",,2017,"Total",4963,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"80","Test Measure and Dig Equipment (TMD)","0200MB4000","Integrated Family of Test Equipment (IFTE)","A","Weapon System Cost",,"U",,2017,"Total",29781,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"80","Test Measure and Dig Equipment (TMD)","0600N11000","Test Equipment Modernization (TEMOD)","A","Weapon System Cost",,"U",,2017,"Total",7482,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","0000M62550","M25 Stabilized Binocular","A","Weapon System Cost",,"U",,2017,"Total",3149,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","0017M80101","Rapid Equipping Soldier Support Equipment","A","Weapon System Cost",,"U",,2017,"Total",26503,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","0050MA0780","Physical Security Systems (OPA3)","A","Weapon System Cost",,"U",,2017,"Total",44082,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","0312MB7000","Base Level Common Equipment","A","Weapon System Cost",,"U",,2017,"Total",2168,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","1110MA4500","Modification of In-Svc Equipment (OPA-3)","A","Weapon System Cost",,"U",,2017,"Total",67367,,,,,,0,,,,,
,2017,"2035A",,,,,"03","Other Support Equipment",,"90","Other Support Equipment","1220MA0450","Production Base Support (OTH)","A","Weapon System Cost",,"U",,2017,"Total",1528,,,,,,0,,,,,
